Id,Televisacion,Ipid,Ifid,EtiquetaCalificacionPrincipal,ValorCalificacionPrincipal,GradoCalificacionPrincipal,Fecha,Cuenca,Direccion,Ciudad
9398762-1-EPMTV1362,EPMTV1362,9398762,9398762,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89 -101,Medellin
9398763-1-EPMTV1362,EPMTV1362,9398763,9398763,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89-101,Medellin
9398764-1-EPMTV1362,EPMTV1362,9398764,9398764,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89-101,Medellin
9398768-1-EPMTV1362,EPMTV1362,9398768,9398768,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89-101,Medellin
9398773-1-EPMTV1362,EPMTV1362,9398773,9398773,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89 B CL 89-101,Medellin
9398780-1-EPMTV1362,EPMTV1362,9398780,9398780,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89-101,Medellin
9398781-1-EPMTV1362,EPMTV1362,9398781,9398781,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89-101,Medellin
9398845-1-EPMTV1362,EPMTV1362,9398845,9398845,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89 B CL 89 -101,Medellin
9398848-1-EPMTV1362,EPMTV1362,9398848,9398848,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89 B CL 89-101,Medellin
9398849-1-EPMTV1362,EPMTV1362,9398849,9398849,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89 B CL 89 -101,Medellin
9398851-1-EPMTV1362,EPMTV1362,9398851,9398851,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89 -101,Medellin
9398852-1-EPMTV1362,EPMTV1362,9398852,9398852,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89 -101,Medellin
9398855-1-EPMTV1362,EPMTV1362,9398855,9398855,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89 B CL 89-101,Medellin
9398857-1-EPMTV1362,EPMTV1362,9398857,9398857,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89-101,Medellin
9398858-1-EPMTV1362,EPMTV1362,9398858,9398858,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89-101,Medellin
9398860-1-EPMTV1362,EPMTV1362,9398860,9398860,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89-101,Medellin
9398861-1-EPMTV1362,EPMTV1362,9398861,9398861,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89 -101,Medellin
9398862-1-EPMTV1362,EPMTV1362,9398862,9398862,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-17 00:00:00,LA QUINTANA,CR 89B CL 89-101,Medellin
6185291-1-ITTV4271,ITTV4271,6185291,344175,EPM_Suma_Ponderada_Media_del_Tramo,"0,19",1,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 52 a Cr 57,Medellín
6185293-1-ITTV4271,ITTV4271,6185293,344173,EPM_Suma_Ponderada_Media_del_Tramo,"5,07",3,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 53 a Cr 57,Medellín
6185455-1-ITTV4271,ITTV4271,6185455,344280,EPM_Suma_Ponderada_Media_del_Tramo,"0,05",1,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 51 a Cr 52,Medellín
6185530-1-ITTV4271,ITTV4271,6185530,344166,EPM_Suma_Ponderada_Media_del_Tramo,"2,52",2,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 48 a Cr 50,Medellín
6186314-1-ITTV4271,ITTV4271,6186314,344410,EPM_Suma_Ponderada_Media_del_Tramo,"0,3",1,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 46 a Cr 48,Medellín
6186624-1-ITTV4271,ITTV4271,6186624,344161,EPM_Suma_Ponderada_Media_del_Tramo,"2,38",2,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 46 a Cr 43A,Medellín
6211192-1-ITTV4271,ITTV4271,6211192,344282,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 51,Medellín
9185886-1-ITTV4271,ITTV4271,9185886,9185886,EPM_Suma_Ponderada_Media_del_Tramo,"7,3",3,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 48 a Cr 50,Medellín
9185895-1-ITTV4271,ITTV4271,9185895,9185895,EPM_Suma_Ponderada_Media_del_Tramo,"1,76",2,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 50 a Cr 51,Medellín
9185898-1-ITTV4271,ITTV4271,9185898,9185898,EPM_Suma_Ponderada_Media_del_Tramo,"33,41",4,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 50 a Cr 51,Medellín
9185900-1-ITTV4271,ITTV4271,9185900,9185900,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-18 00:00:00,Tubería sin nombre homologado,Cl 37 x Cr 50,Medellín
3970-1-ITTV4274,ITTV4274,3970,-1,EPM_Suma_Ponderada_Media_del_Tramo,"773,3",5,2014-03-19 00:00:00,Tubería sin nombre homologado,Cr35,Medellin
3971-1-ITTV4274,ITTV4274,3971,-1,EPM_Suma_Ponderada_Media_del_Tramo,"161,09",5,2014-03-19 00:00:00,Tubería sin nombre homologado,Cr35,Medellin
6184422-1-ITTV4273,ITTV4273,6184422,340757,EPM_Suma_Ponderada_Media_del_Tramo,"48,28",5,2014-03-19 00:00:00,SANTA ELENA,Cl34 N 33B26,Medellin
6184428-1-ITTV4273,ITTV4273,6184428,340758,EPM_Suma_Ponderada_Media_del_Tramo,"38,71",4,2014-03-19 00:00:00,SANTA ELENA,Cl34 N 33B26,Medellin
6184432-1-ITTV4273,ITTV4273,6184432,340759,EPM_Suma_Ponderada_Media_del_Tramo,"76,41",5,2014-03-19 00:00:00,SANTA ELENA,Cl34 N 33B26,Medellin
6184437-1-ITTV4273,ITTV4273,6184437,340460,EPM_Suma_Ponderada_Media_del_Tramo,"210,36",5,2014-03-19 00:00:00,SANTA ELENA,Cl34 N 33B26,Medellin
9006895-1-ITTV4274,ITTV4274,9006895,530854,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-19 00:00:00,Tubería sin nombre homologado,Cr35,Medellin
9006896-1-ITTV4274,ITTV4274,9006896,530855,EPM_Suma_Ponderada_Media_del_Tramo,"1,23",2,2014-03-19 00:00:00,Tubería sin nombre homologado,Cr35,Medellin
9006897-1-ITTV4274,ITTV4274,9006897,530857,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-19 00:00:00,Tubería sin nombre homologado,Cr35,Medellin
9006898-1-ITTV4274,ITTV4274,9006898,530858,EPM_Suma_Ponderada_Media_del_Tramo,"1,75",2,2014-03-19 00:00:00,Tubería sin nombre homologado,Cr35,Medellin
9006899-1-ITTV4274,ITTV4274,9006899,530859,EPM_Suma_Ponderada_Media_del_Tramo,"4,55",3,2014-03-19 00:00:00,Tubería sin nombre homologado,Cr85,Medellin
9229409-1-ITTV4272,ITTV4272,9229409,9229409,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-19 00:00:00,LA MINA,Cl 40D Sur x Cr25B -71,Envigado
9229410-1-ITTV4272,ITTV4272,9229410,9229410,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-19 00:00:00,LA MINA,Cl 40D Sur x Cr25B -71,Envigado
9229411-1-ITTV4272,ITTV4272,9229411,9229411,EPM_Suma_Ponderada_Media_del_Tramo,"11,17",3,2014-03-19 00:00:00,LA MINA,Cl 40D Sur x Cr25B -71,Envigado
9229412-1-ITTV4272,ITTV4272,9229412,9229412,EPM_Suma_Ponderada_Media_del_Tramo,"3,14",2,2014-03-19 00:00:00,LA MINA,Cl 40D Sur x Cr25B -71,Envigado
9229414-1-ITTV4272,ITTV4272,9229414,9229414,EPM_Suma_Ponderada_Media_del_Tramo,"6,03",3,2014-03-19 00:00:00,LA MINA,Cl 40D Sur x Cr25B -71,Envigado
9229415-1-ITTV4272,ITTV4272,9229415,9229415,EPM_Suma_Ponderada_Media_del_Tramo,"1,05",1,2014-03-19 00:00:00,LA MINA,Cl 40D Sur x Cr25B -71,Envigado
9229416-1-ITTV4272,ITTV4272,9229416,9229416,EPM_Suma_Ponderada_Media_del_Tramo,"1,21",2,2014-03-19 00:00:00,LA MINA,Cl 40D Sur x Cr25B -71,Envigado
8502695-1-ITTV4275,ITTV4275,8502695,276720,EPM_Suma_Ponderada_Media_del_Tramo,"285,66",5,2014-03-20 00:00:00,Tubería sin nombre homologado,Cr 67 Cll 71 55,Itagui
8502696-1-ITTV4275,ITTV4275,8502696,276721,EPM_Suma_Ponderada_Media_del_Tramo,"23,76",4,2014-03-20 00:00:00,Tubería sin nombre homologado,Cr 67 Cll 71 55,Itagui
8502698-1-ITTV4275,ITTV4275,8502698,276722,EPM_Suma_Ponderada_Media_del_Tramo,"56,59",5,2014-03-20 00:00:00,Tubería sin nombre homologado,Cr 67 Cll 71 55,Itagui
8502699-1-ITTV4275,ITTV4275,8502699,276483,EPM_Suma_Ponderada_Media_del_Tramo,"5,97",3,2014-03-20 00:00:00,Tubería sin nombre homologado,Cr 67 Cll 71 55,Itagui
8502700-1-ITTV4275,ITTV4275,8502700,276484,EPM_Suma_Ponderada_Media_del_Tramo,"93,33",5,2014-03-20 00:00:00,Tubería sin nombre homologado,Cr 67 Cll 71 55,Itagui
8616373-1-ITTV4276,ITTV4276,8616373,300760,EPM_Suma_Ponderada_Media_del_Tramo,"26,32",4,2014-03-20 00:00:00,LA GUAYABALA,Cll 4sur Cr 80AC,Medellin
8616374-1-ITTV4276,ITTV4276,8616374,300761,EPM_Suma_Ponderada_Media_del_Tramo,"48,72",5,2014-03-20 00:00:00,LA GUAYABALA,Cll 4sur Cr 80AC,Medellin
8616375-1-ITTV4276,ITTV4276,8616375,300762,EPM_Suma_Ponderada_Media_del_Tramo,"2,6",2,2014-03-20 00:00:00,LA GUAYABALA,Cll 4sur Cr 80AC,Medellin
8616376-1-ITTV4276,ITTV4276,8616376,300763,EPM_Suma_Ponderada_Media_del_Tramo,"32,63",4,2014-03-20 00:00:00,LA GUAYABALA,Cll 4sur Cr 80AC,Medellin
8616377-1-ITTV4276,ITTV4276,8616377,300764,EPM_Suma_Ponderada_Media_del_Tramo,"3,57",2,2014-03-20 00:00:00,LA GUAYABALA,Cll 4sur Cr 80AC,Medellin
6164564-1-EPMTV1363,EPMTV1363,6164564,348113,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-26 00:00:00,LA PICACHA,CR 66 CL 32B,Medellin
6164759-1-EPMTV1363,EPMTV1363,6164759,348412,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-26 00:00:00,LA PICACHA,CR 66 CL 32B,Medellin
8659887-1-EPMTV1363,EPMTV1363,8659887,348414,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-26 00:00:00,LA PICACHA,CR 66 CL 32B,Medellin
6234617-1-EPMTV1364,EPMTV1364,6234617,434713,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-27 00:00:00,LA IGUANA,CR 85 CL 65A-50,Medellin
6234620-1-EPMTV1364,EPMTV1364,6234620,434714,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-03-27 00:00:00,LA IGUANA,CR 85 CL 65,Medellin
1000-1-ITTV4242,ITTV4242,1000,-1,EPM_Suma_Ponderada_Media_del_Tramo,"2,42",2,2014-04-02 00:00:00,Tubería sin nombre homologado,Cl 6Sur x Cr 70-215,Medellin
1001-1-ITTV4242,ITTV4242,1001,-1,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-02 00:00:00,Tubería sin nombre homologado,Cl 6Sur x Cr 70-215,Medellin
1002-1-ITTV4242,ITTV4242,1002,-1,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-02 00:00:00,Tubería sin nombre homologado,Cl 6Sur x Cr 70-215,Medellin
1003-1-ITTV4242,ITTV4242,1003,-1,EPM_Suma_Ponderada_Media_del_Tramo,"1,67",2,2014-04-02 00:00:00,Tubería sin nombre homologado,Cl 6Sur x Cr 70-215,Medellin
1004-1-ITTV4242,ITTV4242,1004,-1,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-02 00:00:00,Tubería sin nombre homologado,Cl 6Sur x Cr 70-215,Medellin
1000070-1-EPMTV1365,EPMTV1365,1000070,-1,,0,,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B - 387,Bello
9262560-1-EPMTV1365,EPMTV1365,9262560,9262560,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B -387,Bello
9262568-1-EPMTV1365,EPMTV1365,9262568,9262568,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262573-1-EPMTV1365,EPMTV1365,9262573,9262573,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262583-1-EPMTV1365,EPMTV1365,9262583,9262583,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262584-1-EPMTV1365,EPMTV1365,9262584,9262584,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262588-1-EPMTV1365,EPMTV1365,9262588,9262588,EPM_Suma_Ponderada_Media_del_Tramo,"7,15",3,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262590-1-EPMTV1365,EPMTV1365,9262590,9262590,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262592-1-EPMTV1365,EPMTV1365,9262592,9262592,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B- 387,Bello
9262618-1-EPMTV1365,EPMTV1365,9262618,9262618,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B -387,Bello
9262623-1-EPMTV1365,EPMTV1365,9262623,9262623,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262624-1-EPMTV1365,EPMTV1365,9262624,9262624,EPM_Suma_Ponderada_Media_del_Tramo,0,0,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262625-1-EPMTV1365,EPMTV1365,9262625,9262625,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262631-1-EPMTV1365,EPMTV1365,9262631,9262631,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262813-1-EPMTV1365,EPMTV1365,9262813,9262813,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262814-1-EPMTV1365,EPMTV1365,9262814,9262814,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9262815-1-EPMTV1365,EPMTV1365,9262815,9262815,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B -387,Bello
9262816-1-EPMTV1365,EPMTV1365,9262816,9262816,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 57 CL 27B -387,Bello
9262859-1-EPMTV1365,EPMTV1365,9262859,9262859,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9363905-1-EPMTV1365,EPMTV1365,9363905,9363905,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9363906-1-EPMTV1365,EPMTV1365,9363906,9363906,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
9363919-1-EPMTV1365,EPMTV1365,9363919,9363919,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-07 00:00:00,Tubería sin nombre homologado,CR 59 CL 27B-387,Bello
6246514-1-ITTV5042,ITTV5042,6246514,455149,EPM_Suma_Ponderada_Media_del_Tramo,"58,61",5,2014-04-08 00:00:00,LA IGUANA,Cr 92AA x Cl 62B y 62C,Medellin
6246515-1-ITTV5042,ITTV5042,6246515,455148,EPM_Suma_Ponderada_Media_del_Tramo,"29,14",4,2014-04-08 00:00:00,LA IGUANA,Cr 92AA x Cl 62B y 62C,Medellin
6246517-1-ITTV5042,ITTV5042,6246517,455147,EPM_Suma_Ponderada_Media_del_Tramo,"46,9",5,2014-04-08 00:00:00,LA IGUANA,Cr 92AA x Cl 62B y 62C,Medellin
6246518-1-ITTV5042,ITTV5042,6246518,455146,EPM_Suma_Ponderada_Media_del_Tramo,"45,52",5,2014-04-08 00:00:00,LA IGUANA,Cr 92AA x Cl 62B y 62C,Medellin
6246520-1-ITTV5042,ITTV5042,6246520,455145,EPM_Suma_Ponderada_Media_del_Tramo,"130,29",5,2014-04-08 00:00:00,LA IGUANA,Cr 92AA x Cl 62B y 62C,Medellin
6246523-1-ITTV5042,ITTV5042,6246523,455143,EPM_Suma_Ponderada_Media_del_Tramo,"62,03",5,2014-04-08 00:00:00,LA IGUANA,Cr 92AA x Cl 62B y 62C,Medellin
6246524-1-ITTV5042,ITTV5042,6246524,455141,EPM_Suma_Ponderada_Media_del_Tramo,"59,62",5,2014-04-08 00:00:00,LA IGUANA,Cr 92AA x Cl 62B y 62C,Medellin
6246529-1-ITTV5042,ITTV5042,6246529,455140,EPM_Suma_Ponderada_Media_del_Tramo,"17,73",4,2014-04-08 00:00:00,LA IGUANA,Cr 92AA x Cl 62B y 62C,Medellin
6260148-1-ITTV5042,ITTV5042,6260148,455142,EPM_Suma_Ponderada_Media_del_Tramo,"36,98",4,2014-04-08 00:00:00,LA IGUANA,Cr 92AA x Cl 62B y 62C,Medellin
6311356-1-ITTV5029,ITTV5029,6311356,486526,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100G x N82F-26,Medellin
6311357-1-ITTV5029,ITTV5029,6311357,486527,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100G x Cr 82F,Medellin
6311361-1-ITTV5029,ITTV5029,6311361,486528,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100F x Cr 82G,Medellin
6311453-1-ITTV5029,ITTV5029,6311453,486530,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100F x N82FF-20,Medellin
6311456-1-ITTV5029,ITTV5029,6311456,486531,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100F x Cr 82FF,Medellin
6311461-1-ITTV5029,ITTV5029,6311461,486532,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100F x Cr 82FF,Medellin
6311478-1-ITTV5029,ITTV5029,6311478,486533,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100F x Cr 82F,Medellin
6311504-1-ITTV5029,ITTV5029,6311504,486534,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100G x Cr 82F,Medellin
6311507-1-ITTV5029,ITTV5029,6311507,486535,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100G x Cr 82F,Medellin
6311528-1-ITTV5029,ITTV5029,6311528,486538,,0,,2014-04-08 00:00:00,LA MINITA,Cr 82F x Cl 100G,Medellin
6311557-1-ITTV5029,ITTV5029,6311557,486540,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100E x Cr 82G,Medellin
6311559-1-ITTV5029,ITTV5029,6311559,486541,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100E x Cr 82G,Medellin
6311561-1-ITTV5029,ITTV5029,6311561,486542,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100E x Cr 82FF,Medellin
6311562-1-ITTV5029,ITTV5029,6311562,486543,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100E x Cr 82FF,Medellin
6311567-1-ITTV5029,ITTV5029,6311567,486544,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100E x Cr 82FF,Medellin
6311574-1-ITTV5029,ITTV5029,6311574,486545,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100E x Cr 82FF,Medellin
6311576-1-ITTV5029,ITTV5029,6311576,486546,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100E x Cr 82,Medellin
6312629-1-ITTV5029,ITTV5029,6312629,486560,,0,,2014-04-08 00:00:00,LA MINITA,Cl 100E x N82-28,Medellin
6325149-1-ITTV5039,ITTV5039,6325149,470599,EPM_Suma_Ponderada_Media_del_Tramo,"127,1",5,2014-04-08 00:00:00,LA QUINTANA,CL 92 CR 76,Medellin
6325215-1-ITTV5039,ITTV5039,6325215,469527,EPM_Suma_Ponderada_Media_del_Tramo,61,5,2014-04-08 00:00:00,LA QUINTANA,Cl 92 x Cr 75A,Medellin
6325281-1-ITTV5039,ITTV5039,6325281,470604,EPM_Suma_Ponderada_Media_del_Tramo,"24,23",4,2014-04-08 00:00:00,Tubería sin nombre homologado,CL 92 CR 75A,Medellin
6325344-1-ITTV5039,ITTV5039,6325344,470609,EPM_Suma_Ponderada_Media_del_Tramo,"407,6",5,2014-04-08 00:00:00,LA QUINTANA,CL 92 CR 74,Medellin
6325371-1-ITTV5039,ITTV5039,6325371,470610,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,LA QUINTANA,Cl 92 x Cr 74A,Medellin
6325381-1-ITTV5039,ITTV5039,6325381,470611,EPM_Suma_Ponderada_Media_del_Tramo,"461,35",5,2014-04-08 00:00:00,LA QUINTANA,Cl 92 x Cr 74A,Medellin
6327032-1-ITTV5039,ITTV5039,6327032,470612,EPM_Suma_Ponderada_Media_del_Tramo,"61,78",5,2014-04-08 00:00:00,LA QUINTANA,Cl 92 x Cr 74,Medellin
6327040-1-ITTV5039,ITTV5039,6327040,470613,EPM_Suma_Ponderada_Media_del_Tramo,"174,09",5,2014-04-08 00:00:00,LA QUINTANA,Cl 92 x Cr 74,Medellin
6327149-1-ITTV5039,ITTV5039,6327149,470617,EPM_Suma_Ponderada_Media_del_Tramo,"178,47",5,2014-04-08 00:00:00,LA QUINTANA,Cl 92 x Cr 73B,Medellin
6327152-1-ITTV5039,ITTV5039,6327152,470616,EPM_Suma_Ponderada_Media_del_Tramo,"144,57",5,2014-04-08 00:00:00,LA QUINTANA,Cl 92 x Cr 73B,Medellin
9309670-1-ITTV5040,ITTV5040,9309670,9309670,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,Tubería sin nombre homologado,Cl32 Sur x Cr43A y 43,Envigado
9309673-1-ITTV5040,ITTV5040,9309673,9309673,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,Tubería sin nombre homologado,Cl32 Sur x Cr43A y 43,Envigado
9309674-1-ITTV5040,ITTV5040,9309674,9309674,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,Tubería sin nombre homologado,Cl32 Sur x Cr43A y 43,Envigado
9315638-1-ITTV5039,ITTV5039,9315638,9315638,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,LA QUINTANA,Cl92  x Cr75A,Medellín
9315639-1-ITTV5039,ITTV5039,9315639,9315639,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,LA QUINTANA,Cl92  x Cr75A,Medellín
9315640-1-ITTV5039,ITTV5039,9315640,9315640,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,LA QUINTANA,Cl92  x Cr75A,Medellín
9315641-1-ITTV5039,ITTV5039,9315641,9315641,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,LA QUINTANA,Cl92  x Cr75A,Medellín
9315642-1-ITTV5039,ITTV5039,9315642,9315642,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,LA QUINTANA,Cl92  x Cr75A,Medellín
9392054-1-ITTV5038,ITTV5038,9392054,9392054,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,LA OLLETA,Cr43 x Cl5-33,Medellin
9392057-1-ITTV5038,ITTV5038,9392057,9392057,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,LA OLLETA,Cr43 x Cl5-33,Medellin
9392058-1-ITTV5038,ITTV5038,9392058,9392058,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,LA OLLETA,Cr43 x Cl5-33,Medellin
9392059-1-ITTV5038,ITTV5038,9392059,9392059,EPM_Suma_Ponderada_Media_del_Tramo,"1,21",2,2014-04-08 00:00:00,LA OLLETA,Cl5 x Cr43,Medellin
9392060-1-ITTV5038,ITTV5038,9392060,9392060,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2014-04-08 00:00:00,LA OLLETA,Cl5 x Cr43,Medellin
